FIPS,State,County,Climate Region,MEDHINC16,GROC16,CONVS16,SUPERC16,PCT_OBESE_ADULTS17,RECFAC16,largest_group,FFR16,FSR16,PCTADTLHS16_20,PCTADTWHS16_20,PCTADTWC16_20,highest_education_pct
54049,WV,Marion,Ohio Valley,45712.0,9,35,1,38.1,4,White & Not Hispanic,39,33,9.771481749560541,40.48960810671078,26.66735601282184,With a high school diploma only
45091,SC,York,Southeast,61044.0,38,115,7,34.1,32,White & Not Hispanic,153,170,8.809141572207718,24.96743260847239,32.48414873433116,With some college or associate's degree
12069,FL,Lake,Southeast,50125.0,37,146,7,28.4,27,White & Not Hispanic,152,243,10.02199432917296,32.08711420015975,33.50671375951605,With some college or associate's degree
26057,MI,Gratiot,Upper Midwest,42642.0,5,26,2,32.3,1,White & Not Hispanic,23,17,7.941624455385924,40.3244660125394,35.21306365343062,With a high school diploma only
36019,NY,Clinton,Northeast,53392.0,20,53,2,25.7,5,White & Not Hispanic,39,76,11.95478916099116,36.3172004057383,27.30582524271844,With a high school diploma only
47043,TN,Dickson,Ohio Valley,52144.0,7,33,1,32.8,4,White & Not Hispanic,39,39,14.40426793123888,40.28668427008676,28.15649081209247,With a high school diploma only
37171,NC,Surry,Southeast,38843.0,15,52,2,32.1,5,White & Not Hispanic,58,70,20.13345108429006,29.12962417819645,32.87214208615445,With some college or associate's degree
36113,NY,Warren,Northeast,55769.0,27,46,2,25.7,11,White & Not Hispanic,66,142,7.903665618950479,29.51229158427176,30.32826127682605,With some college or associate's degree
19087,IA,Henry,Upper Midwest,50684.0,2,11,1,36.4,2,White & Not Hispanic,9,21,7.454558834351313,36.24254912061226,33.78467878431084,With a high school diploma only
41033,OR,Josephine,Northwest,38921.0,16,37,3,29.4,7,White & Not Hispanic,52,72,9.18559728017308,30.15144490805131,42.54056560037088,With some college or associate's degree
41029,OR,Jackson,Northwest,48538.0,35,77,9,29.4,27,White & Not Hispanic,155,201,9.572105748735407,25.200903509051,36.4031431934591,With some college or associate's degree
42095,PA,Northampton,Northeast,65730.0,51,101,2,31.6,28,White & Not Hispanic,202,262,8.736091672088788,34.15468728789361,25.26740033047638,With a high school diploma only
45047,SC,Greenwood,Southeast,40599.0,15,50,2,34.1,4,White & Not Hispanic,55,48,14.50918394941027,31.86612027541447,29.52800948557402,With a high school diploma only
20079,KS,Harvey,South,56848.0,6,9,1,32.4,3,White & Not Hispanic,24,24,9.006307061262294,23.03179993825255,35.93260706567283,With some college or associate's degree
37063,NC,Durham,Southeast,54255.0,52,120,6,32.1,45,White & Not Hispanic,286,239,10.39282033508751,17.71430916702389,22.4355408005983,With some college or associate's degree
16027,ID,Canyon,Northwest,48461.0,25,56,5,29.3,10,White & Not Hispanic,109,84,13.73163127920456,31.04592810189285,35.0649070134134,With some college or associate's degree
22019,LA,Calcasieu,South,47052.0,31,149,6,36.2,15,White & Not Hispanic,157,103,12.59187146541025,33.6489228093904,31.88023453698268,With a high school diploma only
36085,NY,Richmond,Northeast,75524.0,242,113,1,25.7,43,White & Not Hispanic,314,328,11.54210911368091,29.71889122050646,24.041920945118,With a high school diploma only
47093,TN,Knox,Ohio Valley,52174.0,71,225,11,32.8,56,White & Not Hispanic,424,341,8.09722812862711,24.69712133372129,28.41799654035664,With some college or associate's degree
37061,NC,Duplin,Southeast,38771.0,14,41,1,32.1,1,White & Not Hispanic,36,26,21.33110484695787,31.50148427170904,32.60408611270486,With some college or associate's degree
39097,OH,Madison,Ohio Valley,60039.0,5,15,1,33.8,2,White & Not Hispanic,22,12,12.59820250141412,40.91194770913204,28.37659480862297,With a high school diploma only
29047,MO,Clay,Ohio Valley,65973.0,31,67,6,32.5,28,White & Not Hispanic,166,154,6.649187707263346,27.99506758131906,32.50607573417616,With some college or associate's degree
17109,IL,McDonough,Ohio Valley,44460.0,8,15,1,31.1,2,White & Not Hispanic,23,30,4.775280898876404,30.78871998237497,32.05551883674818,With some college or associate's degree
9003,CT,Hartford,Northeast,69341.0,258,315,7,26.9,142,White & Not Hispanic,598,814,10.0011374942124,26.18639845300787,25.30283780774425,With a high school diploma only
39159,OH,Union,Ohio Valley,78796.0,4,16,2,33.8,8,White & Not Hispanic,29,30,5.74703839869281,32.18188316993464,26.52420343137255,With a high school diploma only
54003,WV,Berkeley,Ohio Valley,56966.0,12,41,2,38.1,10,White & Not Hispanic,57,60,9.693927763015452,37.39420332644425,30.10161401436867,With a high school diploma only
12117,FL,Seminole,Southeast,61253.0,64,171,10,28.4,54,White & Not Hispanic,320,330,5.552579572245273,20.48101978373176,32.92718727207247,With some college or associate's degree
35001,NM,Bernalillo,Southwest,50599.0,78,225,15,28.4,72,Hispanic,568,445,10.00640508661762,22.92425187098751,31.78774266447347,With some college or associate's degree
41071,OR,Yamhill,Northwest,60643.0,21,31,3,29.4,8,White & Not Hispanic,46,82,10.36234007227268,24.33691906296653,37.95432031587907,With some college or associate's degree
20151,KS,Pratt,South,51419.0,2,2,1,32.4,2,White & Not Hispanic,10,12,8.308507116848727,24.82621648460775,37.37173121482953,With some college or associate's degree
49003,UT,Box Elder,Southwest,57875.0,5,19,1,25.3,4,White & Not Hispanic,32,19,7.106397285814714,30.372589173824,38.820796527799,With some college or associate's degree
53001,WA,Adams,Northwest,48698.0,6,13,1,27.7,1,Hispanic,9,10,31.09399647397235,31.68785376264266,23.40168878166466,With a high school diploma only
44009,RI,Washington,Northeast,77000.0,28,39,2,30.0,23,White & Not Hispanic,100,177,5.30732357775913,22.07074132401458,26.64122400652926,With some college or associate's degree
39011,OH,Auglaize,Ohio Valley,59543.0,6,20,1,33.8,6,White & Not Hispanic,40,27,6.851518270715388,43.14526505404015,30.82861554297478,With a high school diploma only
37193,NC,Wilkes,Southeast,41640.0,12,41,1,32.1,2,White & Not Hispanic,38,41,18.47137637028015,31.57531465692245,33.94031668696712,With some college or associate's degree
45035,SC,Dorchester,Southeast,58167.0,19,54,1,34.1,10,White & Not Hispanic,76,78,11.02197963759327,26.10541404785533,34.66295438673871,With some college or associate's degree
48471,TX,Walker,South,42709.0,9,41,1,33.0,3,White & Not Hispanic,40,41,14.02663583418979,39.91521068859198,27.04051044878383,With a high school diploma only
26073,MI,Isabella,Upper Midwest,42924.0,10,37,3,32.3,5,White & Not Hispanic,37,44,7.535875988028547,32.29222622975981,30.62440846187297,With a high school diploma only
27145,MN,Stearns,Upper Midwest,57881.0,31,60,4,28.4,21,White & Not Hispanic,109,118,8.098460173243115,28.2130144100356,35.87786259541985,With some college or associate's degree
40101,OK,Muskogee,South,40581.0,14,35,1,36.5,3,White & Not Hispanic,55,42,13.78954984980376,34.54732826101257,31.87887824237507,With a high school diploma only
53057,WA,Skagit,Northwest,60442.0,32,51,3,27.7,12,White & Not Hispanic,77,119,9.401880376075216,25.58733969016026,37.5708475028339,With some college or associate's degree
13059,GA,Clarke,Southeast,36692.0,23,67,2,31.6,26,White & Not Hispanic,114,129,10.53902520262018,19.86649272787832,24.24086821361163,With some college or associate's degree
39157,OH,Tuscarawas,Ohio Valley,50273.0,18,39,1,33.8,5,White & Not Hispanic,79,72,12.87148909461792,45.22203044092264,24.04205240859878,With a high school diploma only
31109,NE,Lancaster,Northern Rockies & Plains,58873.0,45,97,7,32.8,51,White & Not Hispanic,299,205,6.766951694406881,21.07053165638059,32.39707990605269,With some college or associate's degree
16011,ID,Bingham,Northwest,51586.0,6,18,1,29.3,2,White & Not Hispanic,17,20,10.58464849354376,33.08106169296987,35.84648493543759,With some college or associate's degree
18135,IN,Randolph,Ohio Valley,46750.0,4,13,1,33.6,3,White & Not Hispanic,9,18,11.29398080837453,42.02384414073859,30.29950567025298,With a high school diploma only
27147,MN,Steele,Upper Midwest,60619.0,8,13,1,28.4,4,White & Not Hispanic,26,27,7.334844559585492,31.81670984455959,34.04711787564767,With some college or associate's degree
42119,PA,Union,Northeast,57013.0,3,14,1,31.6,6,White & Not Hispanic,27,33,12.15614356824731,40.99423631123919,21.40096934765523,With a high school diploma only
48219,TX,Hockley,South,46856.0,2,10,1,33.0,1,White & Not Hispanic,13,17,24.40517601224433,28.18978711562544,31.75177403645471,With some college or associate's degree
42007,PA,Beaver,Northeast,54715.0,25,64,3,31.6,8,White & Not Hispanic,108,88,6.240283153054811,36.43858952730641,31.77615692501075,With a high school diploma only
35035,NM,Otero,Southwest,41995.0,9,20,1,28.4,4,White & Not Hispanic,30,36,13.17944899478779,28.05794354565762,39.88808411742142,With some college or associate's degree
37135,NC,Orange,Southeast,65299.0,19,44,1,32.1,30,White & Not Hispanic,100,123,6.990425275519819,12.54245086654543,19.61723012203939,With some college or associate's degree
29095,MO,Jackson,Ohio Valley,50822.0,107,264,13,32.5,64,White & Not Hispanic,492,558,8.726198897478936,28.11993788377904,31.0315310978749,With some college or associate's degree
13297,GA,Walton,Southeast,55267.0,9,49,2,31.6,3,White & Not Hispanic,52,37,12.76452804837084,34.95209303069565,29.77910008477694,With a high school diploma only
39139,OH,Richland,Ohio Valley,44835.0,22,53,4,33.8,10,White & Not Hispanic,91,64,12.14250289304017,40.46595659258909,29.61056136787662,With a high school diploma only
12019,FL,Clay,Southeast,57476.0,21,76,4,28.4,19,White & Not Hispanic,114,105,7.923246295370732,29.68633913736508,36.23782571694876,With some college or associate's degree
47055,TN,Giles,Ohio Valley,43238.0,6,28,1,32.8,2,White & Not Hispanic,22,12,12.86880100439422,44.63759717997007,24.54488386691776,With a high school diploma only
41001,OR,Baker,Northwest,42177.0,3,8,1,29.4,2,White & Not Hispanic,9,26,8.779960053262318,29.39414114513981,36.82589880159787,With some college or associate's degree
39095,OH,Lucas,Ohio Valley,45251.0,75,169,10,33.8,40,White & Not Hispanic,388,336,10.32135215650945,29.46461782059288,33.5425176509932,With some college or associate's degree
51630,VA,Fredericksburg,Southeast,53714.0,6,17,1,30.1,4,White & Not Hispanic,47,88,7.836330525836559,23.32119280673799,26.3942636011837,With some college or associate's degree
17093,IL,Kendall,Ohio Valley,91952.0,9,30,5,31.1,15,White & Not Hispanic,76,66,7.709781360723941,23.2811940593326,33.13292428488538,With some college or associate's degree
41017,OR,Deschutes,Northwest,61248.0,38,44,8,29.4,29,White & Not Hispanic,150,207,6.209961620225713,21.58969310448144,35.02404086233218,With some college or associate's degree
8071,CO,Las Animas,Southwest,38224.0,4,7,1,22.6,1,White & Not Hispanic,11,13,9.498327759197323,29.76588628762542,40.74534161490683,With some college or associate's degree
48465,TX,Val Verde,South,42104.0,3,14,1,33.0,2,Hispanic,39,22,29.98283810613454,24.52131776424269,26.37547531715853,With less than a high school diploma
21179,KY,Nelson,Ohio Valley,56239.0,6,22,1,34.3,5,White & Not Hispanic,28,24,7.904218346459204,35.91493160730798,36.86828428402895,With some college or associate's degree
12095,FL,Orange,Southeast,51312.0,220,525,23,28.4,144,White & Not Hispanic,1030,1161,11.32470118446386,24.11688927330783,29.14349084791372,With some college or associate's degree
36105,NY,Sullivan,Northeast,49016.0,30,52,1,25.7,4,White & Not Hispanic,53,90,13.0394823220482,32.31735909218794,28.08778017443496,With a high school diploma only
48467,TX,Van Zandt,South,49751.0,5,28,1,33.0,1,White & Not Hispanic,32,35,14.69921714050268,33.00113308611454,36.52400082406263,With some college or associate's degree
51067,VA,Franklin,Southeast,52424.0,4,36,1,30.1,7,White & Not Hispanic,27,29,11.61938274320065,34.31077877965937,31.33934462282824,With a high school diploma only
13237,GA,Putnam,Southeast,44785.0,3,21,1,31.6,2,White & Not Hispanic,7,16,12.34892604421066,36.8088170830985,27.35299643058426,With a high school diploma only
51820,VA,Waynesboro,Southeast,41255.0,10,14,1,30.1,5,White & Not Hispanic,25,30,12.94514875453909,33.22927948015544,24.92195961011658,With a high school diploma only
27027,MN,Clay,Upper Midwest,59937.0,7,20,2,28.4,5,White & Not Hispanic,36,21,4.740592123877872,23.04961802608226,38.04048666306556,With some college or associate's degree
37137,NC,Pamlico,Southeast,43927.0,4,4,1,32.1,1,White & Not Hispanic,15,11,11.34567283641821,29.74487243621811,37.37868934467233,With some college or associate's degree
17177,IL,Stephenson,Ohio Valley,45863.0,7,25,1,31.1,7,White & Not Hispanic,23,38,7.943557277394564,33.76799269268324,37.44054930863964,With some college or associate's degree
5031,AR,Craighead,South,44091.0,21,43,5,35.0,6,White & Not Hispanic,84,77,10.55368745013108,33.66436794711045,28.68460047874159,With a high school diploma only
54035,WV,Jackson,Ohio Valley,43544.0,3,19,1,38.1,1,White & Not Hispanic,19,15,11.29260324735482,43.65888146667317,27.03203471646594,With a high school diploma only
53065,WA,Stevens,Northwest,51303.0,8,15,1,27.7,3,White & Not Hispanic,24,29,8.336409499200197,34.29617324966162,36.89553340716131,With some college or associate's degree
48061,TX,Cameron,South,36587.0,39,147,10,33.0,15,Hispanic,248,250,31.44448241893006,26.11125630767375,24.29183168814459,With less than a high school diploma
18089,IN,Lake,Ohio Valley,53600.0,78,231,6,33.6,33,White & Not Hispanic,409,300,10.87471238548541,35.50696042302859,30.52842147440762,With a high school diploma only
51027,VA,Buchanan,Southeast,31763.0,8,18,1,30.1,1,White & Not Hispanic,9,7,27.44407366209368,36.94228154739834,23.82276603633667,With a high school diploma only
19103,IA,Johnson,Upper Midwest,58904.0,20,47,3,36.4,20,White & Not Hispanic,110,149,4.270259373740089,15.79088832146217,25.62939569054339,With some college or associate's degree
19155,IA,Pottawattamie,Upper Midwest,55442.0,11,49,3,36.4,5,White & Not Hispanic,70,53,10.28034440963969,33.12817768263313,34.68809520061704,With some college or associate's degree
27099,MN,Mower,Upper Midwest,53302.0,9,19,1,28.4,3,White & Not Hispanic,21,22,11.8436754176611,32.59248210023866,33.00641408114559,With some college or associate's degree
36049,NY,Lewis,Northeast,48314.0,3,19,1,25.7,1,White & Not Hispanic,14,27,8.696598639455782,44.4843537414966,28.47891156462585,With a high school diploma only
41005,OR,Clackamas,Northwest,74460.0,58,108,13,29.4,50,White & Not Hispanic,244,329,6.297600412890608,21.35554431273747,34.35209110757226,With some college or associate's degree
22073,LA,Ouachita,South,38525.0,21,101,7,36.2,12,White & Not Hispanic,118,98,12.23109775387536,34.52428029104714,28.18135083834229,With a high school diploma only
47103,TN,Lincoln,Ohio Valley,43464.0,4,25,1,32.8,3,White & Not Hispanic,19,19,15.13281347733622,41.53288019682249,24.18581376923398,With a high school diploma only
48309,TX,McLennan,South,46662.0,27,129,4,33.0,22,White & Not Hispanic,207,143,14.58152967475998,27.65703136104614,32.73721071470106,With some college or associate's degree
37097,NC,Iredell,Southeast,56325.0,30,85,5,32.1,23,White & Not Hispanic,150,148,9.66979413740903,27.55871090998875,33.06349116401817,With some college or associate's degree
12057,FL,Hillsborough,Southeast,54509.0,280,602,26,28.4,152,White & Not Hispanic,856,888,11.11256908982729,27.07640097842615,27.34795229671714,With some college or associate's degree
13063,GA,Clayton,Southeast,44598.0,51,158,6,31.6,7,Black,194,87,15.07623568835521,33.44596481429768,32.33175090756772,With a high school diploma only
38017,ND,Cass,Northern Rockies & Plains,59711.0,32,57,4,33.2,28,White & Not Hispanic,128,124,4.896471351086109,18.95411091541582,35.36885640931276,With some college or associate's degree
47003,TN,Bedford,Ohio Valley,47295.0,7,27,1,32.8,1,White & Not Hispanic,24,18,16.50843395704673,40.71650228899745,24.63207054413617,With a high school diploma only
42011,PA,Berks,Northeast,59205.0,74,124,7,31.6,44,White & Not Hispanic,261,287,12.78692431155687,36.28966126285246,25.00893626863474,With a high school diploma only
17161,IL,Rock Island,Ohio Valley,50952.0,26,71,3,31.1,12,White & Not Hispanic,111,113,11.14013865452254,29.1438794803505,35.91904364974485,With some college or associate's degree
37059,NC,Davie,Southeast,54189.0,5,24,1,32.1,2,White & Not Hispanic,30,25,10.22425058278885,32.19292773418262,33.29612240207506,With some college or associate's degree
49039,UT,Sanpete,Southwest,47768.0,6,13,1,25.3,1,White & Not Hispanic,15,8,8.04723976929415,31.62867344136227,39.57703927492447,With some college or associate's degree
39063,OH,Hancock,Ohio Valley,56406.0,11,27,3,33.8,8,White & Not Hispanic,66,55,6.932535343653488,36.015039036274,29.47574379927491,With a high school diploma only
17195,IL,Whiteside,Ohio Valley,51567.0,7,26,1,31.1,2,White & Not Hispanic,33,50,8.65084641742955,37.60803968700455,34.83864368639084,With a high school diploma only
16019,ID,Bonneville,Northwest,59293.0,10,46,4,29.3,4,White & Not Hispanic,79,77,7.678129221071589,25.15195857721747,36.27729626294462,With some college or associate's degree
18143,IN,Scott,Ohio Valley,47738.0,4,14,1,33.6,1,White & Not Hispanic,20,8,19.24731834434277,42.14896066905036,25.41664141567178,With a high school diploma only
4009,AZ,Graham,Southwest,46714.0,6,18,1,29.5,2,White & Not Hispanic,15,16,14.71602476214217,30.32115999833811,40.1470771531846,With some college or associate's degree
18079,IN,Jennings,Ohio Valley,50425.0,3,10,1,33.6,3,White & Not Hispanic,11,6,11.72523117569353,44.92470277410832,30.5997357992074,With a high school diploma only
37105,NC,Lee,Southeast,46723.0,15,37,1,32.1,8,White & Not Hispanic,47,42,14.88924853257325,27.62627116597019,36.99364718954564,With some college or associate's degree
37165,NC,Scotland,Southeast,35138.0,7,34,1,32.1,2,White & Not Hispanic,23,18,19.11789580514208,33.58846414073071,31.79550067658999,With a high school diploma only
51775,VA,Salem,Southeast,57897.0,6,22,1,30.1,2,White & Not Hispanic,32,34,9.161849710982658,27.66473988439306,32.91329479768786,With some college or associate's degree
42037,PA,Columbia,Northeast,48821.0,10,28,1,31.6,11,White & Not Hispanic,58,60,9.157550983123615,42.76188083765329,23.75025691383681,With a high school diploma only
54019,WV,Fayette,Ohio Valley,38829.0,9,33,1,38.1,2,White & Not Hispanic,23,30,15.4939063502245,43.72354073123797,25.54522129570238,With a high school diploma only
17063,IL,Grundy,Ohio Valley,71969.0,6,18,1,31.1,7,White & Not Hispanic,41,37,6.444293838583256,31.72348763886024,36.40863953796741,With some college or associate's degree
48189,TX,Hale,South,40152.0,4,18,1,33.0,5,Hispanic,22,19,25.06559129336313,32.98027402584783,24.76435720532504,With a high school diploma only
34001,NJ,Atlantic,Northeast,55672.0,72,77,3,27.3,37,White & Not Hispanic,197,324,12.15691800719768,32.26542513983437,26.79887698911677,With a high school diploma only
27127,MN,Redwood,Upper Midwest,54918.0,5,6,1,28.4,2,White & Not Hispanic,10,12,7.593707516022528,37.45387453874539,35.80306855700136,With a high school diploma only
24041,MD,Talbot,Northeast,62264.0,13,19,1,31.3,7,White & Not Hispanic,38,54,8.845454221207689,23.12658272996398,28.31615365409994,With some college or associate's degree
18091,IN,LaPorte,Ohio Valley,52763.0,20,55,3,33.6,10,White & Not Hispanic,72,88,10.69963640127842,39.43816880814668,30.7622633696932,With a high school diploma only
6113,CA,Yolo,West,63645.0,44,56,2,25.1,18,White & Not Hispanic,152,144,12.53449629577804,17.64888795603131,27.19824000870667,With some college or associate's degree
37085,NC,Harnett,Southeast,51106.0,20,53,1,32.1,8,White & Not Hispanic,81,48,11.90979160719384,28.89523265772195,37.10876391664288,With some college or associate's degree
1113,AL,Russell,Southeast,38617.0,12,35,1,36.3,4,White & Not Hispanic,48,23,14.7225050916497,29.69959266802444,38.08553971486761,With some college or associate's degree
35029,NM,Luna,Southwest,28227.0,2,16,1,28.4,2,Hispanic,20,18,28.68783547823838,36.02147060725603,22.23371920067257,With a high school diploma only
36053,NY,Madison,Northeast,57703.0,11,23,1,25.7,5,White & Not Hispanic,44,68,7.376042945423525,34.69757183579201,31.2914837394145,With a high school diploma only
51790,VA,Staunton,Southeast,46237.0,8,18,1,30.1,4,White & Not Hispanic,26,27,10.26727693959428,29.44566875741651,29.17443634514325,With a high school diploma only
20057,KS,Ford,South,47175.0,6,15,1,32.4,2,Hispanic,20,28,26.04089311352047,25.51611465914154,31.42234764097233,With some college or associate's degree
6077,CA,San Joaquin,West,59038.0,160,153,10,25.1,49,Hispanic,466,391,19.88958061666597,28.41311571951373,32.53522904134943,With some college or associate's degree
45031,SC,Darlington,Southeast,37711.0,12,54,2,34.1,4,White & Not Hispanic,32,36,16.92796747615855,36.78610816772268,28.67893519019094,With a high school diploma only
48329,TX,Midland,South,68729.0,9,49,3,33.0,15,White & Not Hispanic,120,104,15.88460819150926,26.09126613054049,30.5806994576398,With some college or associate's degree
